Borough;City;Neighbourhood;Street;available;building_material;building_type;construction_status;district;equipment_dishwasher;equipment_fridge;equipment_oven;equipment_stove;equipment_tv;equipment_washing_machine;extras_air_conditioning;extras_balcony;extras_basement;extras_furniture;extras_garage;extras_garden;extras_lift;extras_separate_kitchen;extras_swimming_pool;extras_terrace;extras_two_storey;extras_usable_room;heating;latitude;link;longitude;market;media_cable-television;media_internet;media_phone;orig_street;ownership;page_views;price;price_currency;publicated;rent;rooms;security_alarm;security_anti_burglary_door;security_closed_area;security_entryphone;security_monitoring;security_roller_shutters;security_security;surface;updated;window;year_of_construction;Neighbourhood_filled;appartment_floor_no;building_floor_no;price_per_sqm;age;age_mean;age_mode;age_median;age_random;Id
wola;warszawa;.;.;.;other;apartment;to_completion;.;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;missing;52.232018561513286;https://www.otodom.pl/oferta/doskonala-komunikacja-miejska-blisko-metra-ID3LoaI.html;20.937187842297362;primary;0;0;0;False;missing;169;404640.0;PLN;3;.;2;0;1;1;1;1;0;0;49;3;missing;.;wola;4;10;8257.959183673469;1.0;1.0;1.0;1.0;1.0;55623344
ochota;warszawa;stara ochota;lelechowska;.;brick;tenement;to_renovation;.;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;urban;52.2168887;https://www.otodom.pl/oferta/wygodna-duza-kawalerka-zielen-starej-ochoty-ID3KJi8.html;20.9743655;secondary;0;0;0;True;full_ownership;340;388000.0;PLN;13;350.0;1;0;0;0;0;0;0;0;38;12;plastic;1956;stara ochota;1;3;10210.526315789473;63.0;63.0;63.0;63.0;63.0;55466200
praga pó³noc;warszawa;.;.;.;missing;missing;missing;.;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;missing;52.25019413165;https://www.otodom.pl/oferta/ostatnie-pietro-z-pieknym-widokiem-6-min-do-metra-ID3Khj2.html;21.033595026459;primary;0;0;0;False;missing;263;335400.0;PLN;15;.;1;0;0;0;0;0;0;0;28;12;missing;2019;praga pó³noc;7;7;11978.57142857143;0.0;0.0;0.0;0.0;0.0;55358624
œródmieœcie;warszawa;œródmieœcie pó³nocne;aleja jana paw³a ii;2018-09-01;other;block;ready_to_use;.;1;1;1;1;1;1;1;1;0;1;1;0;1;1;0;0;0;0;urban;52.24981;https://www.otodom.pl/oferta/luksusowy-apartament-na-muranowie-ID3KLMc.html;20.9872;secondary;1;1;1;True;full_ownership;553;799000.0;PLN;12;750.0;3;0;1;0;1;1;0;0;75;12;plastic;1997;œródmieœcie pó³nocne;4;9;10653.333333333334;22.0;22.0;22.0;22.0;22.0;55475752
bemowo;warszawa;górce;pe³czyñskiego tadeusza, gen.;.;other;apartment;to_completion;.;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;1;missing;52.2419112;https://www.otodom.pl/oferta/wspaniale-mieszkanie-dla-rodziny-blisko-metra-ID3L7vg.html;20.9053732;primary;0;0;0;False;full_ownership;282;652455.0;PLN;6;.;5;0;1;1;1;1;0;0;97;2;missing;2018;górce;1;6;6726.340206185567;1.0;1.0;1.0;1.0;1.0;55559332
mokotów;warszawa;.;.;2018-08-30;missing;apartment;to_completion;.;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;urban;52.194157;https://www.otodom.pl/oferta/nowe-3-pokoje-w-kameralnej-inwestycji-mokotow-ID3KQDG.html;21.0346955;secondary;1;1;0;False;full_ownership;704;554998.0;PLN;11;.;3;0;1;1;1;1;0;0;66;11;missing;2018;mokotów;groundfloor;2;8409.060606060606;1.0;1.0;1.0;1.0;1.0;55494444
bielany;warszawa;marymont-ruda;klaudyny;.;other;block;ready_to_use;.;1;1;1;1;0;1;0;0;1;1;0;0;1;0;0;1;0;0;urban;52.27976747359017;https://www.otodom.pl/oferta/komfortowe-umeblowane-3-pokojowe-mieszkanie-ID3IuME.html;20.975759590301518;secondary;1;1;1;True;cooperative_ownership;2263;652500.0;PLN;15;730.0;3;0;1;0;1;1;0;0;75;2;plastic;1988;marymont-ruda;1;20;8700.0;31.0;31.0;31.0;31.0;31.0;54933776
wola;warszawa;mirów;bagno;.;missing;apartment;ready_to_use;.;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;missing;52.2360398;https://www.otodom.pl/oferta/mieszkanie-77-56-m-warszawa-ID3wrPV.html;21.0054291;secondary;0;0;0;True;full_ownership;1798;2300000.0;PLN;15;900.0;2;0;0;0;0;1;0;0;78;2;missing;2009;mirów;8;14;29487.17948717949;10.0;10.0;10.0;10.0;10.0;51824184
praga po³udnie;warszawa;.;.;.;missing;apartment;to_completion;.;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;urban;52.24943924;https://www.otodom.pl/oferta/4-pokoje-praga-poludnie-ID3HsAo.html;21.06758446;primary;0;1;1;False;missing;404;541790.0;PLN;15;.;4;0;0;0;0;0;0;0;64;6;plastic;2018;praga po³udnie;1;4;8465.46875;1.0;1.0;1.0;1.0;1.0;54687000
mokotów;warszawa;.;.;.;brick;tenement;missing;.;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0;0;0;missing;52.206243;https://www.otodom.pl/oferta/3-pokoje-kamienica-ID3FiHO.html;21.00164;secondary;1;1;0;False;missing;1253;1080000.0;PLN;15;600.0;3;0;0;0;0;1;0;0;80;10;plastic;1930;mokotów;1;3;13500.0;89.0;89.0;89.0;89.0;89.0;54172364
wilanów;warszawa;b³onia wilanowskie;branickiego adama;.;missing;block;ready_to_use;.;0;1;1;1;0;0;0;1;0;1;0;0;1;0;0;0;0;0;missing;52.15755174725675;https://www.otodom.pl/oferta/kameralna-kawalerka-w-miasteczku-wilanow-ID3JiZS.html;21.078585184936532;secondary;1;1;1;False;missing;1332;395000.0;PLN;15;370.0;1;0;0;1;1;1;0;0;40;8;missing;2010;b³onia wilanowskie;1;3;9875.0;9.0;9.0;9.0;9.0;9.0;55126796
praga pó³noc;warszawa;nowa praga;stalowa;.;missing;apartment;to_completion;.;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;urban;52.2610724;https://www.otodom.pl/oferta/nowe-mieszkania-warszawa-praga-polecam-metro-ID3K5H2.html;21.0431214;primary;0;0;0;True;full_ownership;318;270000.0;PLN;15;.;1;0;0;0;0;1;0;0;25;4;plastic;2020;nowa praga;2;6;10800.0;0.0;0.0;0.0;0.0;0.0;55313984
praga po³udnie;warszawa;goc³aw;jugos³owiañska;2018-08-31;other;block;to_renovation;.;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;urban;52.2211315;https://www.otodom.pl/oferta/idealne-lokum-na-inwestycje-goclaw-77-m2-ID3JT7K.html;21.0967724;secondary;0;1;0;True;missing;1101;430000.0;PLN;15;800.0;4;0;0;0;0;0;0;0;78;13;wooden;1985;goc³aw;3;3;5512.820512820513;34.0;34.0;34.0;34.0;34.0;55265668
w³ochy;warszawa;stare w³ochy;ry¿owa;.;missing;block;missing;.;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;urban;52.1893212;https://www.otodom.pl/oferta/mieszkanie-47-27-m-warszawa-ID3L9PC.html;20.906094;secondary;0;0;0;True;full_ownership;143;449000.0;PLN;6;400.0;1;0;0;1;1;0;0;0;47;6;plastic;2014;stare w³ochy;1;2;9553.191489361701;5.0;5.0;5.0;5.0;5.0;55568220
ochota;warszawa;szczêœliwice;w³odarzewska;2018-08-31;missing;block;ready_to_use;.;1;1;1;1;0;1;0;1;0;1;1;0;0;0;0;0;0;1;missing;52.2021313;https://www.otodom.pl/oferta/bezposrednio-58m2-przy-parku-szczesliwickim-ID3KJqs.html;20.9554848;secondary;0;0;0;True;missing;434;560000.0;PLN;13;.;2;0;0;1;1;1;0;0;58;13;missing;2012;szczêœliwice;6;8;9655.172413793103;7.0;7.0;7.0;7.0;7.0;55466716
ursynów;warszawa;ursynów pó³nocny;pu³awska;.;brick;tenement;missing;.;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;missing;52.20027;https://www.otodom.pl/oferta/2-pokoje-moktow-ID3KWsE.html;21.02415;secondary;1;0;0;True;missing;340;380000.0;PLN;10;450.0;2;0;0;0;0;1;0;0;38;10;plastic;1959;ursynów pó³nocny;4;6;10000.0;60.0;60.0;60.0;60.0;60.0;55512980
bia³o³êka;warszawa;.;.;2018-10-15;reinforced_concrete;block;to_completion;.;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;1;missing;52.32899;https://www.otodom.pl/oferta/marzysz-o-spokojnym-miejscu-do-zycia-ID3Ik36.html;21.00768;primary;0;0;0;False;full_ownership;1099;390000.0;PLN;15;.;4;0;1;1;1;1;0;0;69;9;plastic;2018;bia³o³êka;1;2;5652.173913043478;1.0;1.0;1.0;1.0;1.0;54892512
praga po³udnie;warszawa;saska kêpa;angorska;.;brick;tenement;to_renovation;.;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;urban;52.23614;https://www.otodom.pl/oferta/saska-kepa-2-pokoje-do-remontu-ID3JCBi.html;21.00817;secondary;0;0;0;True;missing;526;399000.0;PLN;15;600.0;2;0;0;0;0;0;0;0;43;3;missing;1961;saska kêpa;1;7;9279.06976744186;58.0;58.0;58.0;58.0;58.0;55202152
mokotów;warszawa;s³u¿ewiec;cybernetyki;.;brick;apartment;missing;.;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;urban;52.17727;https://www.otodom.pl/oferta/mieszkanie-2-pokojowe-na-sprzedaz-mokotow-ID3JmU8.html;20.98849;secondary;0;0;0;True;missing;426;548000.0;PLN;15;.;2;0;0;0;0;0;0;0;50;8;missing;2011;s³u¿ewiec;5;10;10960.0;8.0;8.0;8.0;8.0;8.0;55141816
targówek;warszawa;targówek fabryczny;handlowa;2018-11-01;brick;block;ready_to_use;.;1;1;1;1;0;0;0;1;1;1;1;0;0;0;0;1;0;0;gas;52.2730125;https://www.otodom.pl/oferta/przestronne-mieszkanie-300m-od-stacji-metra-ID3LcVI.html;21.0544349;secondary;1;1;0;True;full_ownership;368;620000.0;PLN;5;600.0;3;0;1;1;1;0;0;0;75;5;plastic;2012;targówek fabryczny;2;3;8266.666666666666;7.0;7.0;7.0;7.0;7.0;55580192
wola;warszawa;ko³o;aleja prymasa tysi¹clecia;2018-12-31;brick;apartment;to_completion;.;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;urban;52.23338;https://www.otodom.pl/oferta/cesja-umowy-deweloperskiej-mieszkanie-na-woli-ID3JqD2.html;20.95718;primary;0;0;0;True;full_ownership;4623;388938.0;PLN;15;.;3;0;0;0;0;0;0;0;47;4;missing;2018;ko³o;6;14;8275.27659574468;1.0;1.0;1.0;1.0;1.0;55156132
targówek;warszawa;bródno-podgrodzie;g³êbocka;.;missing;apartment;missing;.;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;missing;52.3102751;https://www.otodom.pl/oferta/kawalerka-na-zielonej-bialolece-ID3LfU4.html;21.0620732;primary;0;0;0;True;missing;124;255263.0;PLN;5;.;1;0;0;1;1;1;0;0;34;5;missing;.;bródno-podgrodzie;groundfloor;3;7507.735294117647;1.0;1.0;1.0;1.0;1.0;55591560
bemowo;warszawa;chrzanów;chrzanów;2019-04-01;breezeblock;block;to_completion;.;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;1;urban;52.21790014665359;https://www.otodom.pl/oferta/okazja-m3-71-60-mkw-2-lazienki-blisko-metra-a27-ID3JL3V.html;20.897403970794674;primary;1;1;1;False;full_ownership;332;583540.0;PLN;15;.;3;0;1;0;1;0;0;0;72;1;plastic;2019;chrzanów;3;5;8104.722222222223;0.0;0.0;0.0;0.0;0.0;55234680
bielany;warszawa;marymont-ruda;gwiaŸdzista;.;missing;block;missing;.;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;urban;52.2799481;https://www.otodom.pl/oferta/3-pokojowe-mieszkanie-tuz-przy-parku-kepa-potocka-ID3FPEY.html;20.9859178;secondary;1;1;1;True;cooperative_ownership;2291;530000.0;PLN;15;600.0;3;0;0;0;0;0;0;0;63;4;plastic;1990;marymont-ruda;8;10;8412.698412698413;29.0;29.0;29.0;29.0;29.0;54299040
bia³o³êka;warszawa;.;.;.;brick;block;missing;.;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;1;missing;52.32899;https://www.otodom.pl/oferta/41-39m2-najtaniej-rabat-10-warszawa-okazja-ID3IG5u.html;21.00768;primary;1;1;1;False;full_ownership;1131;231887.0;PLN;15;7.0;2;0;1;1;1;1;0;0;41;14;plastic;.;bia³o³êka;1;2;5655.780487804878;1.0;1.0;1.0;1.0;1.0;54977228
wola;warszawa;.;.;.;missing;missing;missing;.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;missing;52.23338;https://www.otodom.pl/oferta/2-pokojowe-wola-50m-od-metra-wynajem-m2-na-start-ID3ILNO.html;20.95718;secondary;0;0;0;False;missing;647;325000.0;PLN;15;.;2;0;0;0;0;0;0;0;31;15;missing;1983;wola;9;10;10483.870967741936;36.0;36.0;36.0;36.0;36.0;54999196
œródmieœcie;warszawa;ujazdów;parkowa;.;missing;tenement;to_renovation;.;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;urban;52.2093513;https://www.otodom.pl/oferta/unikatowe-z-widokiem-na-park-lazienkowski-ID3KA44.html;21.031662;secondary;0;0;0;True;missing;401;990000.0;PLN;15;.;3;0;0;0;0;0;0;0;82;4;plastic;1936;ujazdów;3;3;12073.170731707318;83.0;83.0;83.0;83.0;83.0;55430732
praga pó³noc;warszawa;nowa praga;œrodkowa;.;other;apartment;to_completion;.;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;1;missing;52.2606185;https://www.otodom.pl/oferta/super-rozklad-blisko-metro-ID3K5FC.html;21.0401075;primary;0;0;0;True;full_ownership;420;372211.0;PLN;15;.;2;0;1;1;1;0;0;0;43;2;missing;.;nowa praga;groundfloor;5;8656.06976744186;1.0;1.0;1.0;1.0;1.0;55313896
weso³a;warszawa;stara mi³osna;dworkowa;.;brick;block;ready_to_use;.;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;gas;52.2198542;https://www.otodom.pl/oferta/super-okazja-osiedle-akacjowa-ID3JPlS.html;21.2435071;secondary;0;1;0;True;full_ownership;670;510000.0;PLN;15;450.0;4;0;0;0;0;1;0;0;106;2;plastic;2004;stara mi³osna;2;3;4811.320754716981;15.0;15.0;15.0;15.0;15.0;55251168
praga pó³noc;warszawa;.;.;.;missing;missing;missing;.;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;missing;52.2633;https://www.otodom.pl/oferta/panoramiczne-okna-kameralne-osiedle-loggia-ID3KbGo.html;21.02832;primary;1;1;1;False;full_ownership;318;563600.0;PLN;15;.;2;0;0;1;0;0;0;0;60;15;wooden;2018;praga pó³noc;5;6;9393.333333333334;1.0;1.0;1.0;1.0;1.0;55337008
wola;warszawa;.;.;.;brick;apartment;missing;.;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;urban;52.23338;https://www.otodom.pl/oferta/kawalerka-na-prestizowym-osiedlu-27-m2-wola-ID3AmHW.html;20.95718;secondary;1;0;0;False;full_ownership;1205;260000.0;PLN;15;.;1;0;0;0;0;0;0;0;27;1;missing;2020;wola;7;12;9629.62962962963;0.0;0.0;0.0;0.0;0.0;52996107
praga po³udnie;warszawa;.;.;.;other;missing;to_completion;.;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;urban;52.24168;https://www.otodom.pl/oferta/kawalerka-na-ostatnim-pietrze-ID3K7le.html;21.08406;primary;0;0;0;False;missing;297;319282.0;PLN;15;.;1;0;0;0;1;1;0;0;31;15;missing;.;praga po³udnie;7;7;10299.41935483871;1.0;1.0;1.0;1.0;1.0;55320320
mokotów;warszawa;stary mokotów;ró¿ana;.;missing;apartment;to_completion;.;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;urban;52.2021169;https://www.otodom.pl/oferta/willa-rozana-luxury-apartment-for-sale-ID3JPZ2.html;21.0130399;primary;0;0;0;True;missing;379;1650000.0;PLN;15;1000.0;3;0;0;0;0;1;0;0;100;7;missing;2017;stary mokotów;3;5;16500.0;2.0;2.0;2.0;2.0;2.0;55253596
mokotów;warszawa;wierzbno;idzikowskiego ludwika;.;missing;block;missing;.;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;urban;52.1904879;https://www.otodom.pl/oferta/3-pokojowe-75m2-3p-oddzielna-kuchnia-idzikowskiego-ID3KJAs.html;21.0400645;secondary;0;1;0;True;cooperative_ownership;273;509900.0;PLN;13;.;3;0;1;1;1;0;0;0;75;13;plastic;1989;wierzbno;3;3;6798.666666666667;30.0;30.0;30.0;30.0;30.0;55467336
wola;warszawa;ko³o;górczewska;.;brick;block;ready_to_use;.;1;0;1;1;0;1;0;1;0;0;1;0;0;0;0;0;0;1;missing;52.23855953124584;https://www.otodom.pl/oferta/bemowo-wysoki-standard-wykonczenia-ID3KcBm.html;20.895547373266606;secondary;1;1;1;True;full_ownership;367;705000.0;PLN;15;1000.0;3;0;0;1;1;0;0;0;70;15;plastic;2009;ko³o;2;4;10071.42857142857;10.0;10.0;10.0;10.0;10.0;55340540
œródmieœcie;warszawa;œródmieœcie po³udniowe;wspólna;.;missing;tenement;ready_to_use;.;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0;0;0;urban;52.2268907;https://www.otodom.pl/oferta/eleganckie-mieszkanie-w-przedwojennej-kamienicy-ID3KI2E.html;21.0123658;secondary;0;0;0;True;missing;427;1780000.0;PLN;13;930.0;3;0;0;1;1;0;0;0;92;3;wooden;1939;œródmieœcie po³udniowe;1;4;19347.82608695652;80.0;80.0;80.0;80.0;80.0;55461396
œródmieœcie;warszawa;muranów;burakowska;.;missing;missing;missing;.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;missing;52.25480536;https://www.otodom.pl/oferta/loftowy-apartament-taras-26-m2-przy-burakowskiej-ID3Lpxa.html;20.97887398;secondary;0;0;0;False;full_ownership;205;667000.0;PLN;3;.;2;0;0;0;0;0;0;0;58;2;missing;2010;muranów;5;5;11500.0;9.0;9.0;9.0;9.0;9.0;55628580
wilanów;warszawa;wilanów królewski;sarmacka;.;other;missing;missing;.;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;missing;52.1608237;https://www.otodom.pl/oferta/mieszkanie-79-50-m-warszawa-ID3IFUg.html;21.0780113;secondary;0;1;0;True;missing;410;749000.0;PLN;15;.;3;0;0;1;1;1;0;0;80;10;missing;2011;wilanów królewski;2;4;9362.5;8.0;8.0;8.0;8.0;8.0;54976532
wawer;warszawa;radoœæ;.;.;brick;missing;to_completion;.;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;missing;52.18798;https://www.otodom.pl/oferta/mieszkanie-51-60-m-warszawa-ID3KAwy.html;21.19279;primary;0;0;0;False;full_ownership;586;299000.0;PLN;15;.;2;0;0;0;0;0;0;0;52;6;plastic;1930;radoœæ;groundfloor;1;5750.0;89.0;89.0;89.0;89.0;89.0;55432436
bia³o³êka;warszawa;tarchomin;.;2018-09-06;brick;block;ready_to_use;.;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;urban;52.31621;https://www.otodom.pl/oferta/atrakcyjne-2-pokoje-w-zielonej-okolicy-ID3Lpig.html;20.94447;secondary;1;1;1;False;full_ownership;211;335000.0;PLN;3;.;2;0;0;1;1;1;0;0;39;3;wooden;2007;tarchomin;6;6;8589.74358974359;12.0;12.0;12.0;12.0;12.0;55627656
praga po³udnie;warszawa;.;.;.;other;block;ready_to_use;.;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;1;0;0;urban;52.24168;https://www.otodom.pl/oferta/2-pokoje-z-tarasem-na-zielonym-goclawiu-ID3KA2k.html;21.08406;secondary;0;0;0;False;cooperative_ownership;407;500000.0;PLN;15;250.0;2;0;0;0;0;0;0;0;56;11;plastic;2002;praga po³udnie;8;13;8928.57142857143;17.0;17.0;17.0;17.0;17.0;55430624
w³ochy;warszawa;stare w³ochy;miko³ajska;.;missing;apartment;missing;.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;missing;52.206645;https://www.otodom.pl/oferta/luksusowy-apartament-106-m-kw-stare-wlochy-ID3Kd2Y.html;20.9293291;secondary;0;0;0;True;missing;329;1300000.0;PLN;15;.;4;0;0;0;0;0;0;0;106;15;missing;2007;stare w³ochy;3;3;12264.150943396226;12.0;12.0;12.0;12.0;12.0;55342252
bia³o³êka;warszawa;szamocin;giuseppe verdiego;2017-12-21;brick;block;to_completion;.;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;missing;52.3420827;https://www.otodom.pl/oferta/hit-super-kawalerka-do-wprowadzenia-ID3tZVg.html;21.0552398;primary;1;1;1;True;full_ownership;2736;196000.0;PLN;15;.;1;0;0;1;1;1;0;0;34;3;plastic;2017;szamocin;1;2;5764.705882352941;2.0;2.0;2.0;2.0;2.0;51478616
mokotów;warszawa;augustówka;.;.;brick;apartment;ready_to_use;.;0;0;0;0;0;0;0;1;1;0;1;0;1;1;0;0;0;0;urban;52.1837047;https://www.otodom.pl/oferta/sadyba-dwupoziomowy-apartament-garaz-i-piwnica-ID3Ioze.html;21.0759631;secondary;1;1;1;False;full_ownership;371;1050000.0;PLN;15;1000.0;3;0;0;0;0;1;0;0;93;3;missing;2010;augustówka;3;3;11290.322580645161;9.0;9.0;9.0;9.0;9.0;54909880
bia³o³êka;warszawa;nowodwory;ksi¹¿kowa;2018-09-08;breezeblock;block;ready_to_use;.;0;1;1;1;0;1;0;1;0;1;1;0;1;1;0;0;0;0;urban;52.32899;https://www.otodom.pl/oferta/okazja-warszawa-2-pokoje-z-garazem-w-cenie-ID3L0o4.html;21.00768;secondary;1;1;0;True;cooperative_ownership_with_mortgage_register;1441;279000.0;PLN;8;400.0;2;0;0;0;1;1;0;0;38;2;plastic;2000;nowodwory;2;10;7342.105263157895;19.0;19.0;19.0;19.0;19.0;55531916
praga po³udnie;warszawa;.;.;2018-08-20;missing;block;ready_to_use;.;0;1;0;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;urban;52.24168;https://www.otodom.pl/oferta/mieszkanie-46-5m2-bez-posrednikow-ID3KgkI.html;21.08406;secondary;1;1;1;False;cooperative_ownership_with_mortgage_register;2732;340000.0;PLN;15;.;3;0;0;0;0;0;0;0;46;3;plastic;1964;praga po³udnie;3;4;7391.304347826087;55.0;55.0;55.0;55.0;55.0;55354884
wola;warszawa;czyste;skierniewicka;.;missing;apartment;ready_to_use;.;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;urban;52.2326576;https://www.otodom.pl/oferta/wola-czyste-centrum-2-pokoje-ID3KItq.html;20.9685652;secondary;0;0;0;True;missing;236;650000.0;PLN;13;495.0;2;0;0;0;0;1;0;0;44;3;plastic;2017;czyste;9;10;14772.727272727272;2.0;2.0;2.0;2.0;2.0;55463056
bemowo;warszawa;fort bema;obroñców tobruku;.;missing;block;ready_to_use;.;1;1;1;1;0;1;1;1;0;1;1;0;1;0;0;1;1;1;urban;52.259573087918966;https://www.otodom.pl/oferta/2lub3pokoje-3tarasy-gotowedowprowadzenia-2poziomy-ID3KIi8.html;20.9328005997022;secondary;1;1;1;True;missing;324;660000.0;PLN;13;.;2;0;0;1;1;1;0;0;65;12;plastic;.;fort bema;5;missing;10153.846153846154;.;12.305084745762711;49.0;1.0;12.0;55462356
targówek;warszawa;bródno;kondratowicza ludwika;.;missing;missing;ready_to_use;.;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;missing;52.2921122;https://www.otodom.pl/oferta/nowe-i-funkcjonalne-w-poblizu-parku-brodnowskiego-ID3L3pu.html;21.0477683;secondary;1;1;0;False;full_ownership;210;675000.0;PLN;7;515.0;3;0;0;0;0;0;0;0;75;7;wooden;2016;bródno;4;7;9000.0;3.0;3.0;3.0;3.0;3.0;55543536
wola;warszawa;.;.;.;missing;missing;missing;.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;missing;52.23362;https://www.otodom.pl/oferta/fukcjonalne-m2-z-loggia-wysoka-stopa-zwrotu-ID3Km88.html;20.95361;secondary;0;0;0;False;full_ownership;332;360000.0;PLN;15;.;2;0;0;0;0;0;0;0;37;15;missing;1964;wola;3;4;9729.72972972973;55.0;55.0;55.0;55.0;55.0;55377168
praga po³udnie;warszawa;saska kêpa;afrykañska;2018-09-01;missing;block;to_renovation;.;0;1;1;1;0;1;0;1;1;0;0;0;1;1;0;0;0;0;urban;52.22447068334827;https://www.otodom.pl/oferta/pilna-sprzedaz-saska-kepa-3pokoje-70m-bezposrednio-ID3Ktxu.html;21.072283052392578;secondary;1;1;0;True;cooperative_ownership_with_mortgage_register;827;540000.0;PLN;15;700.0;3;0;0;0;1;0;0;0;70;5;plastic;1980;saska kêpa;4;10;7714.285714285715;39.0;39.0;39.0;39.0;39.0;55405648
œródmieœcie;warszawa;powiœle;.;.;missing;apartment;missing;.;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;1;0;0;missing;52.232595;https://www.otodom.pl/oferta/4-pokojowe-mieszkanie-na-powislu-z-duza-loggia-ID3Ja6M.html;21.03858;primary;1;1;1;False;full_ownership;387;1800100.0;PLN;15;.;4;0;0;0;0;0;0;0;112;11;wooden;2014;powiœle;9;11;16072.32142857143;5.0;5.0;5.0;5.0;5.0;55092628
mokotów;warszawa;s³u¿ewiec;cybernetyki;.;reinforced_concrete;apartment;ready_to_use;.;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;urban;52.1764506;https://www.otodom.pl/oferta/mieszkanie-40-15-m2-warszawa-ID3F2GI.html;20.9935391;secondary;1;1;0;True;full_ownership;1043;529980.0;PLN;15;238.0;2;0;0;0;0;1;0;0;40;10;plastic;2013;s³u¿ewiec;1;11;13249.5;6.0;6.0;6.0;6.0;6.0;54110792
bia³o³êka;warszawa;.;.;2018-03-25;brick;missing;missing;.;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;missing;52.32899;https://www.otodom.pl/oferta/gotowe-2pokoje-44m2-cena-5-750-m2-ID3DgVc.html;21.00768;primary;0;1;1;False;full_ownership;3205;252000.0;PLN;15;299.0;2;0;1;1;1;1;0;0;44;2;missing;2017;bia³o³êka;1;2;5727.272727272727;2.0;2.0;2.0;2.0;2.0;53688912
praga po³udnie;warszawa;grochów;.;.;missing;block;ready_to_use;.;0;1;1;1;1;1;0;1;1;1;0;0;0;0;0;0;0;0;missing;52.2374261;https://www.otodom.pl/oferta/sloneczna-kawalerka-parter-niski-blok-duzy-balkon-ID3Lu2E.html;21.0836333;secondary;0;0;0;False;missing;105;289000.0;PLN;1;.;1;0;0;0;0;0;0;0;24;1;missing;1965;grochów;groundfloor;4;12041.666666666666;54.0;54.0;54.0;54.0;54.0;55645908
mokotów;warszawa;.;.;2018-08-08;reinforced_concrete;block;ready_to_use;.;1;1;1;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;urban;52.20417;https://www.otodom.pl/oferta/sloneczne-dwa-pokoje-z-pieknym-widokiem-ID3JBMA.html;21.00083;secondary;0;0;0;False;cooperative_ownership_with_mortgage_register;1702;420000.0;PLN;15;380.0;10;0;0;0;1;0;0;0;39;3;plastic;1970;mokotów;10;10;10769.23076923077;49.0;49.0;49.0;49.0;49.0;55199008
