available;building_material;building_type;construction_status;district;equipment_dishwasher;equipment_fridge;equipment_oven;equipment_stove;equipment_tv;equipment_washing_machine;extras_air_conditioning;extras_balcony;extras_basement;extras_furniture;extras_garage;extras_garden;extras_lift;extras_separate_kitchen;extras_swimming_pool;extras_terrace;extras_two_storey;extras_usable_room;floor_num;heating;latitude;link;longitude;market;media_cable-television;media_internet;media_phone;ownership;page_views;price;price_currency;publicated;rent;rooms;security_alarm;security_anti_burglary_door;security_closed_area;security_entryphone;security_monitoring;security_roller_shutters;security_security;surface;updated;window;year_of_construction;Borough;City;Neighbourhood;Street;orig_street;Id
.;.;block;.;bia³o³êka;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3 (z 5);.;52.307704574496;https://www.otodom.pl/oferta/mieszkanie-59-91-m-warszawa-ID3I04U.html;20.99471398212;primary;0;0;0;.;235;381786;PLN;ponad 14 dni temu;.;3;0;1;0;1;0;0;0;59.91;08.09.2018;.;2018;bia³o³êka;warszawa;.;.;False;54815744
.;.;block;to_completion;bia³o³êka;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1 (z 2);.;52.3242539;https://www.otodom.pl/oferta/najtansza-kawalerka-bezposrednio-niska-zabudowa-ID3KPj6.html;21.0483317;secondary;0;0;0;full_ownership;128;191000;PLN;30.08.2018;.;1;0;1;1;1;1;0;0;30.96;03.09.2018;.;2018;bia³o³êka;warszawa;kobia³ka;ostródzka;True;55489324
.;brick;apartment;to_completion;œródmieœcie;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;1;4 (z 14);urban;52.23614;https://www.otodom.pl/oferta/mennica-residence-98m2-prestizowa-lokalizacja-ID3EGEU.html;21.00817;secondary;0;0;0;.;1040;1470000;PLN;ponad 14 dni temu;.;4;0;0;0;0;1;0;0;98;ponad 14 dni temu;wooden;2018;wola;warszawa;mirów;grzybowska;True;54026112
.;.;.;.;w³ochy;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;3 (z 3);.;52.20468;https://www.otodom.pl/oferta/atrakcyjne-mieszkanie-ID3INHe.html;20.92384;secondary;0;0;0;full_ownership;512;549000;PLN;ponad 14 dni temu;.;2;0;0;0;0;0;0;0;88.66;ponad 14 dni temu;.;2006;w³ochy;warszawa;stare w³ochy;œl¹ska;True;55006476
.;.;block;.;praga-pó³noc;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1 (z 6);.;52.2633;https://www.otodom.pl/oferta/mieszkanie-38-32-m-warszawa-ID3I3RV.html;21.02832;primary;0;0;0;full_ownership;307;349656;PLN;ponad 14 dni temu;.;2;0;0;0;1;0;0;0;38.32;05.09.2018;.;2020;praga pó³noc;warszawa;.;.;False;54830316
.;reinforced_concrete;block;ready_to_use;wola;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1 (z 10);urban;52.235411;https://www.otodom.pl/oferta/2-pokojowe-przy-zelaznej-po-remoncie-ID3L5K4.html;20.990744;secondary;1;1;1;.;198;368000;PLN;04.09.2018;340 z³;1;0;0;0;0;1;0;0;29;07.09.2018;plastic;1972;wola;warszawa;mirów;¿elazna;True;55552500
.;other;block;.;s³u¿ewiec;0;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;10 (z 10);urban;52.1694595;https://www.otodom.pl/oferta/rozkladowe-trzy-pokoje-po-generalnym-remoncie-ID3JeRm.html;20.9980613;secondary;0;1;0;.;504;464000;PLN;ponad 14 dni temu;.;3;0;0;0;1;0;0;0;51;31.08.2018;plastic;1974;mokotów;warszawa;s³u¿ewiec;bokserska;True;55110892
.;other;block;.;kobia³ka;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;3 (z 3);.;52.36;https://www.otodom.pl/oferta/mieszkanie-50-70-m-warszawa-ID3Iiyc.html;21.04;secondary;0;0;0;.;1127;290000;PLN;ponad 14 dni temu;.;2;0;0;0;0;0;0;0;50.7;06.09.2018;plastic;2009;bia³o³êka;warszawa;kobia³ka;¿eglugi wiœlanej;True;54886752
.;.;.;to_completion;bia³o³êka;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2 (z 5);urban;52.3060842;https://www.otodom.pl/oferta/widna-kuchnia-20-minut-do-centrum-3-pokoje-ID3HYhG.html;20.98914224;primary;1;1;1;full_ownership;270;438900;PLN;ponad 14 dni temu;.;3;0;0;0;0;0;0;0;64.63;09.09.2018;.;2019;bia³o³êka;warszawa;¿erañ;modliñska;True;54808848
.;.;apartment;.;s³u¿ewiec;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;9 (z 10);.;52.16911;https://www.otodom.pl/oferta/4-pokojowy-apartament-na-mokotowie-ul-pulawska-ID3KFUM.html;21.02058;secondary;0;0;0;full_ownership;311;1149000;PLN;27.08.2018;1 000 z³;4;0;0;0;0;0;0;0;106.2;27.08.2018;.;2010;mokotów;warszawa;s³u¿ewiec;pu³awska;True;55453220
.;.;block;.;targówek;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;7 (z 11);.;52.28238;https://www.otodom.pl/oferta/nowa-cena-3-pokoje-przy-parku-brodnowskim-ID3Krec.html;21.06537;secondary;0;0;0;cooperative_ownership;368;439000;PLN;ponad 14 dni temu;540 z³;3;0;0;0;0;1;0;0;66.4;ponad 14 dni temu;plastic;1982;targówek;warszawa;.;.;False;55396764
.;brick;house;ready_to_use;.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2 (z 3);electrical;52.179998168945;https://www.otodom.pl/oferta/udzial-w-nieruchomosci-warszawa-wilanow-bruzdowa-ID3DCz6.html;21.120000610352;secondary;0;0;0;.;1485;269000;PLN;ponad 14 dni temu;.;2;0;0;0;0;0;0;0;42.1;05.09.2018;.;2000;wilanów;warszawa;zawady;bruzdowa;True;53772048
.;breezeblock;block;to_completion;bia³o³êka;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;parter (z 5);urban;52.3101458;https://www.otodom.pl/oferta/mieszkanie-10min-od-metra-marymont-ID3IFXG.html;20.97656839;primary;1;1;0;.;324;384400;PLN;ponad 14 dni temu;.;3;0;0;0;0;1;0;0;59.73;ponad 14 dni temu;plastic;2019;bia³o³êka;warszawa;.;.;False;54976744
.;brick;tenement;.;wola;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1 (z 4);urban;52.24714;https://www.otodom.pl/oferta/wyremontowane-2-pokojowe-mieszkanie-na-woli-ID3xJtB.html;20.9557;secondary;1;1;1;full_ownership;5994;415000;PLN;ponad 14 dni temu;.;2;0;1;0;1;1;0;0;47.1;04.09.2018;.;1956;wola;warszawa;ko³o;obozowa;True;52368647
.;.;block;.;kawêczyn;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;2 (z 5);.;52.277873;https://www.otodom.pl/oferta/super-lokalizacja-3-pokoje-balkon-14-5m-ID3JOYA.html;21.1152;primary;0;0;0;.;468;306010;PLN;ponad 14 dni temu;.;3;0;0;0;0;0;0;0;52.76;ponad 14 dni temu;.;2017;rembertów;warszawa;kawêczyn-wygoda;.;False;55249724
1 PaŸdziernika 2018;concrete;.;ready_to_use;przyczó³ek grochowski;0;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;6;urban;52.23270598029896;https://www.otodom.pl/oferta/bezposrednio-aleja-stanow-zjednoczonych-32-ID3EU8E.html;21.076550941772464;secondary;1;1;1;full_ownership;2161;480000;PLN;ponad 14 dni temu;460 z³;2;0;0;0;1;1;0;0;55.01;06.09.2018;wooden;2006;praga po³udnie;warszawa;grochów;.;False;54077928
.;.;.;.;bemowo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1 (z 14);.;52.242089234761;https://www.otodom.pl/oferta/przy-nowej-linii-metra-3-pokoje-z-ogrodem-na-ip-ID3Khle.html;20.90738148833;primary;0;0;0;.;256;500650;PLN;ponad 14 dni temu;.;3;0;0;0;0;0;0;0;64.6;29.08.2018;.;2020;bemowo;warszawa;.;.;False;55358760
.;brick;.;.;œródmieœcie;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;1 (z 3);.;52.22703;https://www.otodom.pl/oferta/przestronne-4pok-125m2-kamienica-parking-powisle-ID3GFxC.html;21.04041;secondary;0;0;0;full_ownership;479;1620000;PLN;ponad 14 dni temu;.;4;0;0;0;0;0;0;0;125;ponad 14 dni temu;plastic;1938;œródmieœcie;warszawa;solec;idŸkowskiego adama;False;54498472
.;.;.;.;œródmieœcie;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;.;52.2357172;https://www.otodom.pl/oferta/widok-na-palac-kultury-metro-niski-czynsz-ID3KH6U.html;21.0052947;secondary;0;0;0;.;325;349000;PLN;28.08.2018;310 z³;1;0;0;0;0;0;0;0;20;04.09.2018;.;1968;wola;warszawa;mirów;bagno;True;55457816
.;brick;block;ready_to_use;ochota;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;2 (z 4);other;52.1973448;https://www.otodom.pl/oferta/wysoki-apartament-80m2-2-garaze-warszawa-ochota-ID3IJAI.html;20.9301787;secondary;1;1;0;full_ownership;458;795000;PLN;ponad 14 dni temu;700 z³;3;0;0;0;0;0;0;0;80;06.09.2018;plastic;2012;w³ochy;warszawa;stare w³ochy;aleje jerozolimskie;True;54990696
.;.;apartment;.;œródmieœcie;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;1;0;0;2 (z 4);.;52.234108;https://www.otodom.pl/oferta/apartamenty-zawieszone-nad-wisla-ID3HR9e.html;21.04173;secondary;1;1;0;full_ownership;1167;8892432;PLN;ponad 14 dni temu;.;3;0;0;0;0;0;0;0;259;07.09.2018;.;2017;œródmieœcie;warszawa;.;.;False;54781416
30 Czerwca 2019;other;block;.;w³ochy;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1 (z 4);urban;52.19661;https://www.otodom.pl/oferta/wlochy-3-pokoje-super-lokalizacja-polowa-2019-ID3Lkbe.html;20.96524;primary;1;1;1;full_ownership;176;490620;PLN;06.09.2018;.;3;1;1;0;1;1;0;0;66.3;06.09.2018;.;2019;w³ochy;warszawa;.;.;False;55608000
.;.;apartment;.;œródmieœcie;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;5 (z 10);urban;52.2451871;https://www.otodom.pl/oferta/mieszkanie-95-80-m-warszawa-ID3LlVo.html;20.9908732;secondary;1;1;0;full_ownership;132;830000;PLN;06.09.2018;840 z³;3;0;0;0;1;0;0;0;95.8;06.09.2018;.;2001;œródmieœcie;warszawa;œródmieœcie pó³nocne;aleja jana paw³a ii;False;55614768
31 Sierpnia 2018;brick;block;to_completion;¿erañ;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1 (z 3);urban;52.3079390397032;https://www.otodom.pl/oferta/gotowe-3-4-5pok-deweloper-25-min-do-centrum-ID3KU3u.html;20.988682483605952;secondary;1;1;1;full_ownership;537;407000;PLN;31.08.2018;.;3;0;0;1;1;1;0;0;70;31.08.2018;plastic;2017;bia³o³êka;warszawa;¿erañ;morelowa;True;55507576
.;brick;apartment;ready_to_use;mokotów;0;0;0;0;0;0;0;1;1;0;1;0;1;1;0;0;0;0;4 (z 6);urban;52.17241167029266;https://www.otodom.pl/oferta/tylko-u-nas-osiedle-hubertus-ID3JQgM.html;20.999297216796876;secondary;1;1;1;full_ownership;428;675000;PLN;ponad 14 dni temu;650 z³;3;0;1;1;1;1;0;0;66.4;ponad 14 dni temu;wooden;2009;mokotów;warszawa;s³u¿ew;obrze¿na;True;55254696
.;other;apartment;to_completion;bemowo;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;1;2 (z 14);.;52.2419112;https://www.otodom.pl/oferta/blisko-parku-gorczewska-i-ii-linii-metra-ID3L89V.html;20.9053732;primary;0;0;0;full_ownership;137;511840;PLN;04.09.2018;.;3;0;1;0;1;1;0;0;63.98;06.09.2018;.;.;bemowo;warszawa;górce;pe³czyñskiego tadeusza, gen.;False;55561792
.;.;block;.;muranów;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;6 (z 9);.;52.23614;https://www.otodom.pl/oferta/2-pokoje-na-muranowie-przy-parku-krasinskich-ID3JFRK.html;21.00817;secondary;0;0;0;.;485;499000;PLN;ponad 14 dni temu;290 z³;2;0;0;0;0;0;0;0;44;08.09.2018;wooden;1960;œródmieœcie;warszawa;muranów;wa³owa;True;55214704
.;.;.;.;œródmieœcie;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10 (z 10);.;52.23214;https://www.otodom.pl/oferta/dwupokojowe-mieszkanie-do-aranzacji-centrum-ID3Kqyk.html;21.0267;secondary;0;0;0;full_ownership;676;340000;PLN;ponad 14 dni temu;420 z³;2;0;0;0;0;0;0;0;35.06;ponad 14 dni temu;.;.;œródmieœcie;warszawa;.;.;False;55394168
.;brick;block;.;wola;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;5 (z 6);.;52.2346688;https://www.otodom.pl/oferta/przestronne-i-jasne-mieszkanie-dla-rodziny-ID3LdQv.html;20.9907818;secondary;0;0;0;full_ownership;128;1222000;PLN;05.09.2018;1 321 z³;4;0;0;0;0;0;0;0;137.5;05.09.2018;wooden;1995;wola;warszawa;mirów;¿elazna;True;55583652
.;brick;.;to_completion;sadyba;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1 (z 3);.;52.182912;https://www.otodom.pl/oferta/mieszkanie-98-03-m-warszawa-ID3LtjK.html;21.0610128;primary;1;1;0;full_ownership;63;849000;PLN;08.09.2018;447 z³;2;0;0;0;0;0;0;0;98.03;08.09.2018;plastic;2014;mokotów;warszawa;sadyba;orê¿na;True;55643124
1 Czerwca 2018;brick;apartment;ready_to_use;mokotów;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;4 (z 4);urban;52.23614;https://www.otodom.pl/oferta/4-pokojowy-apartament-na-mokotowie-ID3GESg.html;21.00817;secondary;0;1;0;full_ownership;1626;1100000;PLN;ponad 14 dni temu;.;4;0;0;0;0;1;0;0;95.7;01.09.2018;wooden;2010;mokotów;warszawa;wierzbno;idzikowskiego ludwika;False;54495908
5 Wrzeœnia 2018;brick;block;to_completion;w³ochy;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;4 (z 5);urban;52.1994215;https://www.otodom.pl/oferta/hit-najtansze-mieszkanie-okazja-ID3Lg2v.html;20.9082854;secondary;1;1;1;.;275;495000;PLN;05.09.2018;.;4;0;1;0;1;0;0;0;114;06.09.2018;plastic;1993;w³ochy;warszawa;stare w³ochy;fasolowa;True;55592084
.;.;block;to_completion;œródmieœcie;0;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;1 (z 5);urban;52.2461207;https://www.otodom.pl/oferta/mieszkanie-19-m-warszawa-ID3L9Ru.html;20.9852755;secondary;0;0;0;full_ownership;197;294000;PLN;04.09.2018;.;1;0;0;1;1;0;0;0;19;04.09.2018;.;2018;wola;warszawa;nowolipki;smocza;True;55568336
.;.;.;.;bemowo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8 (z 14);.;52.242089234761;https://www.otodom.pl/oferta/2-pokojowe-na-wysokim-pietrze-super-rozklad-ID3Khl2.html;20.90738148833;primary;0;0;0;.;266;400078;PLN;ponad 14 dni temu;.;2;0;0;0;0;0;0;0;48.79;29.08.2018;.;2020;bemowo;warszawa;.;.;False;55358748
.;concrete_plate;block;.;bemowo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4 (z 10);.;52.2242016;https://www.otodom.pl/oferta/3-pokoje-na-bemowie-ID3JS1u.html;20.9193241;secondary;0;0;0;cooperative_ownership_with_mortgage_register;412;370000;PLN;ponad 14 dni temu;.;3;0;0;0;0;0;0;0;49;ponad 14 dni temu;.;1975;bemowo;warszawa;jelonki po³udniowe;synów pu³ku;True;55261436
30 Lipca 2018;other;block;ready_to_use;sadyba;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;1 (z 4);urban;52.23614;https://www.otodom.pl/oferta/ciche-trzy-pokoje-na-sadybie-ID3J2sg.html;21.00817;secondary;1;0;0;cooperative_ownership;2777;390000;PLN;ponad 14 dni temu;431 z³;3;0;1;0;1;0;0;0;47.4;28.08.2018;plastic;1969;mokotów;warszawa;sadyba;konstanciñska;True;55063208
.;brick;block;ready_to_use;w³ochy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;parter (z 4);urban;52.198771;https://www.otodom.pl/oferta/3-pokojowe-wlochy-ID3HS1q.html;20.904158;secondary;0;0;0;.;434;520000;PLN;ponad 14 dni temu;.;3;0;0;0;0;0;0;0;77;08.09.2018;.;1995;ursus;warszawa;skorosze;zapustna;True;54784776
.;other;block;.;bia³o³êka;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;parter (z 2);.;52.35;https://www.otodom.pl/oferta/mieszkanie-33-31-m-warszawa-ID3DIsA.html;21.05;secondary;0;0;0;.;803;290000;PLN;ponad 14 dni temu;.;2;0;0;0;0;0;0;0;33.31;06.09.2018;plastic;2018;bia³o³êka;warszawa;kobia³ka;belliniego vincenzo;False;53794708
.;.;.;.;natolin;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3 (z 3);.;52.13889;https://www.otodom.pl/oferta/atrakcyjne-w-2-pokojowe-przy-metrze-natolin-ID3Lt1a.html;21.07361;secondary;0;0;0;.;85;590000;PLN;08.09.2018;.;4;0;0;0;0;0;0;0;78;08.09.2018;.;.;ursynów;warszawa;natolin;.;False;55641972
.;brick;block;.;odolany;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;5 (z 14);.;52.22;https://www.otodom.pl/oferta/mieszkanie-46-86-m-warszawa-ID3JSiQ.html;20.96;secondary;0;0;0;.;1407;374013;PLN;ponad 14 dni temu;.;3;0;0;0;0;0;0;0;46.86;01.09.2018;plastic;2018;wola;warszawa;odolany;.;False;55262512
19 Sierpnia 2018;.;apartment;to_completion;wilanów;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3 (z 4);urban;52.15849157681322;https://www.otodom.pl/oferta/2pokoje-50m2-2-stronne-gotowe-wilanow-ID3Kbqs.html;21.075841180340497;primary;0;0;0;full_ownership;689;475000;PLN;ponad 14 dni temu;400 z³;2;0;0;0;0;0;0;0;50.17;05.09.2018;wooden;2018;wilanów;warszawa;b³onia wilanowskie;rzeczypospolitej;False;55336020
14 Sierpnia 2018;brick;tenement;ready_to_use;praga-po³udnie;0;1;1;1;1;1;0;1;1;1;0;0;0;1;0;0;0;1;2 (z 2);urban;52.24924170764828;https://www.otodom.pl/oferta/2oddzielne-pokoje-praga-poludnie-rondo-wiatraczna-ID3JUE0.html;21.094645784475546;secondary;1;1;1;cooperative_ownership_with_mortgage_register;712;349000;PLN;ponad 14 dni temu;600 z³;2;0;0;0;1;0;0;0;46;ponad 14 dni temu;plastic;1950;praga po³udnie;warszawa;grochów;szaserów;True;55271512
.;brick;block;.;ursynów;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;5 (z 5);urban;52.156064;https://www.otodom.pl/oferta/przestrzen-swiatlo-komfort-na-blisko-80-metrach-ID3HEGQ.html;21.05453;secondary;0;0;1;full_ownership;504;830000;PLN;ponad 14 dni temu;580 z³;3;0;0;1;0;0;0;0;78.6;04.09.2018;plastic;2008;ursynów;warszawa;.;.;False;54733528
10 Maja 2018;brick;block;to_renovation;sadyba;0;0;0;1;0;1;0;1;1;0;0;0;0;1;0;0;0;0;1 (z 4);urban;52.18748;https://www.otodom.pl/oferta/konstancinska-3-pokoje-47-4m2-rama-h-do-remont-ID3DM9a.html;21.0611;secondary;1;1;1;cooperative_ownership_with_mortgage_register;5800;390000;PLN;ponad 14 dni temu;500 z³;3;0;1;0;1;0;0;0;47.4;06.09.2018;plastic;1969;mokotów;warszawa;sadyba;konstanciñska;True;53808880
.;other;apartment;to_completion;powiœle;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;2 (z 11);.;52.2301846;https://www.otodom.pl/oferta/wspanialy-apartament-w-pieknej-okolicy-ID3LhJK.html;21.0414263;primary;0;0;0;.;114;1266360;PLN;06.09.2018;.;4;0;1;1;1;1;0;0;105.53;06.09.2018;.;2016;œródmieœcie;warszawa;solec;.;False;55598608
.;other;block;ready_to_use;.;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;4 (z 4);urban;52.19050463036021;https://www.otodom.pl/oferta/komfortowe-mieszkanie-idealne-pod-wynajem-4-5pok-ID3Ld7i.html;20.999780050201423;secondary;1;1;1;cooperative_ownership_with_mortgage_register;155;535000;PLN;05.09.2018;.;4;0;1;1;1;0;0;0;62.8;06.09.2018;plastic;1972;mokotów;warszawa;wyglêdów;be³ska;True;55580848
.;.;.;.;ochota;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2 (z 8);.;52.197650273667;https://www.otodom.pl/oferta/duze-3pokojowe-z-2-balkonami-ID3L5Fm.html;20.964807425332;primary;0;0;0;full_ownership;158;561678;PLN;04.09.2018;.;3;0;0;0;1;0;0;0;72.01;04.09.2018;.;2019;ochota;warszawa;.;.;False;55552208
.;brick;tenement;to_renovation;œródmieœcie;0;0;0;0;0;0;0;1;1;1;1;0;1;0;0;0;0;0;1 (z 5);urban;52.2374203;https://www.otodom.pl/oferta/centrum-przedwojenna-kamienica-ID3JgNe.html;21.0217378;secondary;1;1;0;full_ownership;335;650000;PLN;ponad 14 dni temu;.;2;0;0;0;0;0;0;0;51;06.09.2018;plastic;1933;œródmieœcie;warszawa;œródmieœcie pó³nocne;konopczyñskiego emiliana;False;55118324
.;brick;apartment;.;tarchomin;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2 (z 4);.;52.23614;https://www.otodom.pl/oferta/przestronne-mieszkanie-na-sprzedaz-ID3JwXV.html;21.00817;secondary;0;0;0;.;747;355000;PLN;ponad 14 dni temu;350 z³;2;0;0;0;0;0;0;0;49.4;05.09.2018;plastic;.;bia³o³êka;warszawa;tarchomin;odkryta;True;55176648
.;.;.;to_completion;targówek;0;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0;0;1;2 (z 7);urban;52.28341088;https://www.otodom.pl/oferta/gotowe-mieszkania-bliski-termin-ID3I8kc.html;21.02876988;primary;0;0;0;.;457;429342;PLN;ponad 14 dni temu;.;3;0;0;0;0;1;0;0;60.5;05.09.2018;plastic;2018;targówek;warszawa;.;.;False;54847444
.;other;apartment;to_completion;mokotów;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1 (z 2);urban;52.1857926;https://www.otodom.pl/oferta/piekny-apartament-na-prestizowej-dzielnicy-ID3KVlq.html;21.0439166;primary;0;0;0;full_ownership;253;712197;PLN;31.08.2018;.;3;0;0;1;1;1;0;0;72.08;03.09.2018;.;.;mokotów;warszawa;stegny;pory;True;55516376
.;.;.;.;wilanów;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;.;52.1608237;https://www.otodom.pl/oferta/mieszkanie-42-17-m-warszawa-ID3KPU4.html;21.0780113;secondary;0;0;0;.;253;420000;PLN;30.08.2018;.;1;0;0;0;0;0;0;0;42.17;30.08.2018;.;.;wilanów;warszawa;wilanów królewski;sarmacka;True;55491616
.;brick;apartment;to_completion;ursus;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;6 (z 7);urban;52.2038835;https://www.otodom.pl/oferta/2-pokoje-z-balkonem-na-iv-pietrze-ID3Kk4A.html;20.8785954;primary;1;1;1;full_ownership;340;311000;PLN;ponad 14 dni temu;346,72 z³;2;0;0;0;0;0;0;0;43.34;ponad 14 dni temu;plastic;2019;ursus;warszawa;.;.;False;55369260
.;other;apartment;to_completion;wola;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;2 (z 10);.;52.231558586272314;https://www.otodom.pl/oferta/blisko-centrum-stacji-metra-i-licznych-parkow-ID3KTLG.html;20.93753116505127;primary;0;0;0;.;651;444056;PLN;31.08.2018;.;3;0;1;1;1;1;0;0;55.73;01.09.2018;.;.;wola;warszawa;.;.;False;55506472
.;.;block;to_completion;bemowo;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;1;1;urban;52.239076280362184;https://www.otodom.pl/oferta/idealnedlarodziny-niskacena-blisko-metra-ID3KMac.html;20.913389937833113;primary;1;1;1;full_ownership;238;652455;PLN;29.08.2018;.;5;0;0;0;0;0;0;0;100;29.08.2018;plastic;.;bemowo;warszawa;.;.;False;55477240
.;concrete_plate;block;to_renovation;bemowo;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;2 (z 2);urban;52.2609987;https://www.otodom.pl/oferta/najlepsza-czesc-bemowa-super-cena-ID3LaB6.html;20.9217302;secondary;1;1;0;full_ownership;102;419000;PLN;04.09.2018;600 z³;3;0;0;0;0;0;0;0;63.6;06.09.2018;plastic;1987;bemowo;warszawa;lotnisko;kawy franciszka;False;55571164
.;.;.;.;bia³o³êka;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;.;52.3415853;https://www.otodom.pl/oferta/bezposrednio-2pok-ogrodek-50m2-gotowe-lokale-ID3LiOU.html;21.0662461;primary;0;0;0;.;133;231000;PLN;06.09.2018;.;2;0;0;0;0;0;0;0;34.5;06.09.2018;.;2018;bia³o³êka;warszawa;.;.;False;55602772
.;.;apartment;to_completion;mokotów;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;parter (z 7);urban;52.1764506;https://www.otodom.pl/oferta/metro-sluzew-galeria-mokotow-zaglebie-biurowe-ID3HY76.html;20.9935391;primary;1;1;0;full_ownership;500;329076;PLN;ponad 14 dni temu;.;2;0;0;0;0;1;0;0;33.24;09.09.2018;plastic;2019;mokotów;warszawa;s³u¿ewiec;cybernetyki;True;54808192
1 Kwietnia 2019;breezeblock;block;to_completion;bemowo;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;1;2 (z 5);urban;52.21790014665359;https://www.otodom.pl/oferta/dwustronne-mieszkanie-bemowo-71-60m2-3-pokoje-a24-ID3JKZV.html;20.897403970794674;primary;1;1;1;full_ownership;327;579960;PLN;ponad 14 dni temu;.;3;0;1;0;1;0;0;0;71.6;09.09.2018;plastic;2019;bemowo;warszawa;chrzanów;chrzanów;False;55234432
.;.;.;.;natolin;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3 (z 4);.;52.143971;https://www.otodom.pl/oferta/super-mieszkanie-w-znakomitej-lokalizacji-ID3Ltdy.html;21.0577963;secondary;0;0;0;.;110;850000;PLN;08.09.2018;.;4;0;0;0;0;0;0;0;112;08.09.2018;.;.;ursynów;warszawa;natolin;.;False;55642740
.;brick;apartment;to_completion;praga-pó³noc;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;5 (z 5);urban;52.2633;https://www.otodom.pl/oferta/nowepieknedwupoziomowe-blisko-meto-szwedzka-ID3I1By.html;21.02832;primary;1;1;1;full_ownership;607;750884;PLN;ponad 14 dni temu;.;4;0;1;1;1;1;0;0;83.72;05.09.2018;plastic;.;praga pó³noc;warszawa;.;.;False;54821612
